N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+238,-0.05028531,2,-0.05028531,-37.68682133,8.367257e-05,13.019,12.099,12.099,0.0,-0.05028531,-0.05028531,-0.15085593,-39.105572798905385,-37.686821309999985,0.0
2mer-0+231,0.10172506,2,0.10172506,-37.58509628,8.318253e-05,13.545,12.122,12.122,0.0,0.10172506,0.10172506,0.30517518,-39.003847738905385,-37.585096249999985,0.0
2mer-0+283,-0.04249418,1,-0.02124709,-37.60634336,8.309678e-05,12.733,12.127,12.127,0.0,-0.02124709,-0.02124709,-0.12748254,-39.02509482890539,-37.60634333999999,0.0
2mer-0+228,-0.07799702,2,-0.07799702,-37.68434038,8.304549e-05,12.818,12.129,12.129,0.0,-0.07799702,-0.07799702,-0.23399106,-39.103091848905386,-37.684340359999986,0.0
2mer-0+271,0.08783857,2,0.08783857,-37.59650181,8.283846e-05,13.06,12.139,12.139,0.0,0.08783857,0.08783857,0.26351571,-39.015253278905384,-37.596501789999984,0.0
2mer-0+261,-0.04696941,1,-0.02348471,-37.61998652,8.261127e-05,12.846,12.15,12.15,0.0,-0.023484705,-0.023484705,-0.14090823000000002,-39.038737983905385,-37.619986494999985,0.0
2mer-0+294,-0.16087999,2,-0.16087999,-37.78086651,8.13449e-05,12.786,12.213,12.213,0.0,-0.16087999,-0.16087999,-0.48263997000000003,-39.19961797390538,-37.78086648499998,0.0
2mer-0+269,-0.10853741,2,-0.10853741,-37.88940392,8.013701e-05,12.784,12.274,12.274,0.0,-0.10853741,-0.10853741,-0.32561223,-39.30815538390538,-37.88940389499998,0.0
2mer-0+245,0.04637747,2,0.04637747,-37.84302645,8.008824e-05,12.798,12.277,12.277,0.0,0.04637747,0.04637747,0.13913240999999998,-39.26177791390538,-37.84302642499998,0.0
2mer-0+255,-0.11519191,4,-0.23038382,-38.07341027,8.007384e-05,13.008,12.277,12.277,0.0,-0.23038382,-0.23038382,-0.34557572999999997,-39.49216173390538,-38.07341024499998,0.0
2mer-0+222,-0.06100662,2,-0.06100662,-38.13441689,7.957225e-05,13.066,12.303,12.303,0.0,-0.06100662,-0.06100662,-0.18301985999999998,-39.55316835390538,-38.13441686499998,0.0
2mer-0+265,-0.15771133,4,-0.31542265,-38.44983955,7.801422e-05,13.022,12.384,12.384,0.0,-0.31542266,-0.31542266,-0.47313399,-39.86859101390538,-38.44983952499998,0.0
2mer-0+235,0.12477582,2,0.12477582,-38.32506372,7.628626e-05,12.843,12.477,12.477,0.0,0.12477582,0.12477582,0.37432746,-39.74381519390538,-38.32506370499998,0.0
2mer-0+240,0.0659787,2,0.0659787,-38.25908502,7.62586e-05,12.829,12.479,12.479,0.0,0.0659787,0.0659787,0.1979361,-39.677836493905374,-38.259085004999974,0.0
2mer-0+276,-0.1515278,2,-0.1515278,-38.41061282,7.583006e-05,13.314,12.502,12.502,0.0,-0.1515278,-0.1515278,-0.45458339999999997,-39.82936429390537,-38.41061280499997,0.0
2mer-0+258,0.04968677,1,0.02484339,-38.38576943,7.568929e-05,13.315,12.51,12.51,0.0,0.024843385,0.024843385,0.14906031,-39.804520908905374,-38.385769419999974,0.0
2mer-0+263,0.01873107,2,0.01873107,-38.36703836,7.50191e-05,14.021,12.547,12.547,0.0,0.01873107,0.01873107,0.05619320999999999,-39.78578983890537,-38.36703834999997,0.0
2mer-0+305,0.09258544,2,0.09258544,-38.27445293,7.470258e-05,13.745,12.565,12.565,0.0,0.09258544,0.09258544,0.27775632,-39.69320439890537,-38.27445290999997,0.0
2mer-0+320,0.11883711,2,0.11883711,-38.15561582,7.403197e-05,13.746,12.603,12.603,0.0,0.11883711,0.11883711,0.35651133,-39.57436728890537,-38.15561579999997,0.0
2mer-0+336,-0.11286369,1,-0.05643184,-38.21204766,7.308967e-05,13.065,12.657,12.657,0.0,-0.056431845,-0.056431845,-0.33859107,-39.63079913390537,-38.21204764499997,0.0
2mer-0+259,-0.04942882,2,-0.04942882,-38.26147648,7.275654e-05,13.102,12.676,12.676,0.0,-0.04942882,-0.04942882,-0.14828646,-39.68022795390537,-38.26147646499997,0.0
2mer-0+307,0.06743712,2,0.06743712,-38.19403936,7.252593e-05,13.536,12.689,12.689,0.0,0.06743712,0.06743712,0.20231136,-39.61279083390537,-38.19403934499997,0.0
